회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
원테크스탑피티이엘티디,"마감일
상시","SAP BRIM (Convergent Invoicing, FICA)",SW/솔루션,• SAP Principal Consultant / Lead Consultant / Senior Functional Consultant 경력 7년 이상,"• SAP FI, SD 및 BRIM Certification 우대
• Shipping/Logistics industries 유경험자
• 영어 의사소통 가능자","경력
경력 7~15년","SAP
ABAP",https://www.jumpit.co.kr/position/17297,"• 인별 연봉제를 실시하며, 대기업 수준의 처우를 제공합니다
• 단체상해보험 가입과 종합건강검진 외에도 치과진료비를 지원합니다
• 직원 여러분의 성장을 위하여 외국어학습비와 자격증취득/유지비를 지원하고, 각종 온라인/위탁교육을 실시합니다
• 자녀학자금과 가족종합건강검진을 지원하고, 각종 경조휴가, 경조금과 장례서비스를 지원합니다
• 취미를 함께 나눌 사내동호회를 지원하고, 팀내 단합을 위하여 대화 활성화비를 지원합니다
• 점심값 지원, 야근불문 저녁식사 제공 뿐만 아니라, 매주 금요일은 회사에서 점심을 제공합니다 (특별한 날에는 치맥 & 피맥 파티~)
• 아아부터 딸기라떼까지 사내 카페테리아에서 바리스타님이 만들어주시는 음료를 무료로(무제한!) 제공합니다
• 토스트, 씨리얼, 두유, 견과류, 구운계란, 쥬스 등 건강한 간식을 무료로 제공합니다
• 피트니스 센터 비용을 지원합니다"
쿤텍,"마감일
상시",안티리버싱 응용 프로그램 개발자 신입/경력 채용,SW/솔루션,"• C/C++ 프로그래밍
• 컴퓨터/정보보안 관련학과 졸업자","• 리눅스 사용 가능한 분
• 크로스 컴파일 경험 있는 분
• IT 관련 자격증 보유자","경력
신입","C
C++
SW",https://www.jumpit.co.kr/position/16096,"[인재상]
• 긍정적 마인드 소유
• 창의력/통찰력 기반의 문제해결능력
• 타 부서와 협업을 위한 커뮤니케이션 능력
• 팀 내부의 협업을 위한 팀워크 중요성 인지 [쿤텍의 복리후생]
• 선택적 근로시간제 : 코어타임(10~14시) 제외 
• 재택근무 : 입사 3개월 이후부터 주3회 재택근무 시행
• 점심/저녁식사 제공 : 점심/저녁(야근시) 식사 제공
• 다양한 간식 제공 : 풍부한 음료 및 간식 든든히 제공
• 인센티브 : 연말 경영성과급 별도 제공
• 명절 상여 : 설/추석 별도 보너스 지급
• 게임기 대여 : 닌텐도 스위치+게임팩 대여 가능
• 자기계발비 지원 : 1인 월10만원 한도(도서/교육비) 지원
• 각종 경조사 지원 : 다양한 경조사에 따른 경조금/경조휴가 지원
• 최고급 개인 PC 지급 : 원활한 업무를 위한 최고급 노트북 지급
• 통신비 전 직원 지원 : 최대 5만원"
모트렉스,"마감일
상시",Application 개발,SW/솔루션,"• 학사 이상
• 전산/정보통신 계열 
• 경력 3년 ~ 10년
• Arm Linux 기반 Qt GUI Application 개발 경험자 
• C,C++/ WebSocket/EXI,XML/JSON 개발 경험자","• 전기차 충전기 Application 개발 경험 
• Cloud Server연동의 Server to Clients개발 겸험
• OOCP/OCSP V2G 이해","경력
경력 3~10년","SW
Linux
Qt
C
C++
WebSocket
JSON",https://www.jumpit.co.kr/position/14925,"• 휴가 : 하계유급휴가, 단체연차
• 일/가정 : 유연근무제, 패밀리데이
• 포상 : 장기근속자 포상
• 건강 : 종합건강검진, 독감예방접종 지원
• 현물성 복지 : 복지포인트(80만원/年), 변동성과급
• 근무제도 : 주5일 근무, 자율복장제도, 기숙사지원(천안공장), 구내식당(천안공장)"
칩스앤미디어,"마감일
상시",Video Algorithm Engineer,SW/솔루션,"• 비디오 압축 혹은 영상 처리 전공
• C 프로그래밍 가능",-,"경력
경력 3~15년","C
C++
Python",https://www.jumpit.co.kr/position/14283,"• 유연근무 (Core Time만 운영)
• 점심식대 지원
• Refresh 휴가(4년근속 2주/8년근속 3주+휴가비 500만원 등)
• 선택적 복리후생비 연 300만원 지급
• 건강검진 연 70만원 상당 제공
• 사내 동호회비 지원
• 어학 교육비 지원 등"
모트렉스,"마감일
상시",Ethernet Programming,SW/솔루션,"• 학사 이상
• 전자 전산 정보통신 계열
• 경력 3년 ~ 10년
• TCP/IP Socket",• 802.1Q VLAN등의 L2 Switching Network Eng에 대한 이해,"경력
경력 3~10년","C++
Java
ethernet
CanJS
SW
TCP/IP
Socket.IO
Network",https://www.jumpit.co.kr/position/14926,"• 휴가 : 하계유급휴가, 단체연차
• 일/가정 : 유연근무제, 패밀리데이
• 포상 : 장기근속자 포상
• 건강 : 종합건강검진, 독감예방접종 지원
• 현물성 복지 : 복지포인트(80만원/年), 변동성과급
• 근무제도 : 주5일 근무, 자율복장제도, 기숙사지원(천안공장), 구내식당(천안공장)"
원프레딕트,"마감일
상시",Data Scientist (대형 회전 설비) (전문연구요원 가능),SW/솔루션,"이런 분이 필요해요!
• 기계공학/전기공학/컴퓨터공학 및 관련 분야를 전공하신 분
• python을 활용한 시계열 데이터 분석 로직 설계/구현 능력이 있으신 분
• 회전설비 진동 분석 경험이 있으신 분
• 대형 회전 설비 진단 영역에 대한 장기적인 방향성을 갖고 계신 분","이런 경험이 있으면 더 좋아요!
• Git / Jira / Confluence 등의 협업 툴 사용 경험이 있으신 분
• SQL 관련 지식이 있고 DB 설계 및 관리 경험이 있으신 분
• 센서와 DAQ 관련 지식이 있고 데이터 취득체계 구축 경험이 있으신 분
• 설비 건전성관리 또는 이상감지 관련 연구를 수행해본 경험이 있으신 분","경력
경력 2~8년","Python
SQL
Git
Jira
Confluence",https://www.jumpit.co.kr/position/13472,"[Compensation Package]
• 최고의 인재에 걸맞는 경쟁력 있는 수준의 연봉 지급
• 4대 보험, 퇴직금, 연차
• 전사 목표 달성 시, 상여금 지급
• 직원 추천 및 특허 포상 지급
• 장기근속자 포상

[Work Environment]
• 책임자율출퇴근제 (교통 걱정, 아이 걱정하지 않게 오전 7:30~10:30 사이에 자유롭게 출근)
• 자유로운 복장과 수평적인 조직문화
• 점심 식대 지원
• 사내 카페(Awesome Place)에서 커피, 음료, 간식 무한 제공
• 언제든지 편안하게 쉴 수 있는 휴식 공간
• 선릉역에서 200미터, 테헤란로에 위치한 최고의 접근성과 쾌적한 사무실에서 최고의 동료들과 함께 근무
• 최고 사양의 업무 장비 및 소프트웨어
• 야근 시 택시비 지원
• 업무 관련 서적 및 물품 전부 지원
• 최신 세미나/컨퍼런스 및 업무 관련 교육 지원

[Refresh]
• 매년 건강검진 지원
• 명절 선물 및 경조사 지원
• 생일 당일 유급 휴가
• 티키타카데이(2시간 조기 퇴근)
• 사내 동호회 활동비 지원
• 법인차량 주말/휴일 개인 사용 가능"
뉴빌리티,"마감일
상시",Planning & Control Engineer,SW/솔루션,"• 프로그래밍에 대한 우수한 이해와 경험이 있으신 분
• C / C++ 프로그래밍 언어에 대한 이해가 있으신 분
• ROS(로봇 운영체제) 또는 기타 로봇 프레임워크에 대한 경험이 있으신 분
• 컴퓨터 공학, 전기/전자 공학, 기계 공학 또는 관련 분야에서의 학사 또는 석사 학위 소지자

[필수 제출 서류]
• 이력서
• 포트폴리오 및 경력기술서
• 석사 및 박사의 경우 제 1 저자 논문","• 경로 계획 알고리즘 / 제어 시스템 개발 관련 경험이 있으신 분
• Linux / Embedded 시스템에서의 개발 경험이 있으신 분
• 다양한 센서에 대한 사용 경험이 있으신 분
• 체계적인 문서 작업/관리 경험이 있으신 분
• 영어 / 한국어에 대한 커뮤니케이션 스킬이 있으신 분","경력
신입~5년","C
C++
ROS
Linux
Embedded",https://www.jumpit.co.kr/position/16575,"• 유연한 출퇴근 시간
　- 유연근무 : 8~11시 사이 자유롭게 출근(코어타임 : 13시 - 17시)

• 최상의 업무환경
　- 업무에 필요한 최신 장비 지원
　- 듀얼 모니터 지원
　- 시디즈 의자 기본 제공
　- 커피 머신 구비, 다양한 간식 제공 및 식대 지원

• 자기계발 지원
- 자기 계발을 위한 도서 구매비 지원

• 친목 및 교류
　- 왜곡된 회식문화, 음주문화 없음
　- 매월 1회 팀 회식비 지원
　- 주기적인 타운홀 미팅 진행

• 기타 복지
　- 생일 휴가 지원(1일)
　- 백신 휴가 지원(1일)
　- 야근 택시 비 지원(11시 이후)
　- 법적 복리후생 지원(4대 보험 및 퇴직 연금)"
인터콘시스템스,"마감일
2023-07-31",응용 S/W 엔지니어 모집,SW/솔루션,"• 전학년 평점평균 3.0/4.5 이상인 자
• Window 기반 응용 S/W 개발 가능자
• Delph/C#/C++ 중 하나 이상 개발 가능자
• Electron 프로그램 개발 가능자
• 해외여행 등의 결격사유가 없는 자","• 관련전공 : 전자/전기/컴퓨터 관련계열
• 경력 3년 이상 경력자 
• TCP / IP Socket 통신 소프트웨어 개발 경력자
• Node.js를 이용한 Restful API 개발 경력자
• 업무관련 자격증 취득자 우대 
• 국가유공자/장애인은 관련 법률에 의거하여 우대함
• 인근거주자 우대","경력
신입~10년","C++
Delphi
C#
JavaScript
Electron
TCP/IP
Node.js
Windows",https://www.jumpit.co.kr/position/15660,"[업무환경]
• 연차/반차를 자유롭게 사용가능합니다.
• 복장은 자율입니다. 편하게 일하세요.
• 점심은 회사와 계약되어 있는 식당에서 맛있게 드실 수 있어요. 
• 커피와 차를 제공해드려요.
• 본사(수원 사옥), 연구소(안양), 공장(화성) 모두 자가 건물입니다. 
• 회식을 강요하지 않으며, 부서별로 차이는 있겠지만 평균적으로 분기에 1회정도 합니다.
• 정규 근무시간을 준수하여 근무합니다.
• 직급이 구분되어 있으나, 수평적인 분위기에서 업무를 합니다.
• 연봉은 당사 내규에 따라 결정이 되며, 경력자의 경우 경력을 검토하여 결정이 됩니다.

[복지]
• 전국의 대명리조트, 리솜리조트 사용이 가능합니다. 
• 제휴된 병원에서 건강검진(1회/년)이 가능합니다.
• 명절에는 두 손 가득히 선물을 드려요.
• 생일 축하 상품권을 지원해 드려요.
• 창립기념일에는 임직원분들께 선물을 드려요.
• 즐거운 일, 슬픈 일 함께해서 힘이나요. 경조금과 경조휴가를 지원해드려요.
• 징검다리 휴일에는 모두 쉬어요.
• 지인을 추천하여 채용이 확정되면 인센티브를 드려요.
• 장기근속을 하면 포상금과 휴가를 드려요.
• 퇴직연금(D.C) 제도에 가입되어 있어요. 매년 말 모든 임직원에게 퇴직금을 불입해드리고 있으며, 전체 퇴직금 불입률은 100%입니다.
• 요즘 대출금리가 너무 높죠? 회사 근처로 거주지를 옮기시는 경우 조건이 충족되시면 한도 내에서 낮은 금리로 대출을 해드립니다. 
• 근로자휴가지원사업(한국관광공사)에 참여하여 국내 여행경비를 지원합니다."
포소드,"마감일
상시",지능형 영상분석 SW 연구개발,SW/솔루션,"• C/C++, Python 프로그래밍 능력","• 멀티미디어, 신호처리, 컴퓨터비전 개발 경험
• 지능형 영상분석, 딥러닝 개발 경험
• 정보처리기사 자격증 소지자","경력
신입~20년","SW
C
C++
Python",https://www.jumpit.co.kr/position/6875,"• 경조휴가 및 경조금
• 장기근속자 포상
• 우수사원 표창/포상
• 건강검진
• 체력단련비 지원
• 통신비지원
• 출산휴가
• 신입사원교육(OJT)
• 직무능력향상교육"
미리디,"마감일
상시",[비즈하우스] 델파이 개발자 (Delphi),SW/솔루션,"• 비트맵/PDF 포맷 등, 그래픽 자료 핸들링 경험이 있으신 분
• Delphi 언어 기반 프로젝트 경험이 있으신 분 (2년 이상)
• 관계형 데이터베이스 유지보수 경험이 있으신 분
• 기본적인 네트워크/웹통신 경험이 있으신 분
• 연관부서와 빈도 높은 커뮤니케이션으로 문의사항을 해소해줄 수 있는 분","• 인쇄/출력 시스템 개발 프로젝트나 유지 보수 경험이 있으신 분 
• 자바, typescript등 최신 개발 환경으로 마이그레이션에 의욕이 있으신 분 (경험 무관)","경력
경력 2~3년","Java
Delphi
JavaScript
SQL
Git",https://www.jumpit.co.kr/position/5196,"""미리디는 복지를 통해 나눔의 경영을 실현하고 있습니다.""

[자율과 책임의 근무환경을 제공합니다.]
• 자율적 출퇴근 제도
• 원격 근무 제도
• 자유로운 휴가 사용
• 경조사 휴가지원
• 3년 근속시 리프레시 휴가 제공

[배움과 성장, 행복을 지원합니다.]
• 업무 관련 비용 100% 지원
• 업무 도서 비용 무제한 지원
• 직원의 행복을 위한 행복개발비 지원
• 경조사비 지원

“열일하는 미리인 굶길 수 없다! 삼시세끼 지원”
• 아침, 점심, 저녁 식사비 지원
• 제휴 카페 포인트 지원

""미리인의 회사 적응과 단합을 지원합니다.""
• 신입사원 OJT, 적응프로그램 지원
• 미리인 동호회 지원
• 분기별 문화이벤트 회식 지원"
팜클,"마감일
상시",SW 개발 PM(Project Manager),SW/솔루션,"• 학력 : 학사이상
• 경력 : 경력 3년 이상 
• ICT , IoT SW 개발 (관리) 경력자
• 제품 기획, 개발, 양산의 상품화 프로세스 및 Life Cycle 이해도
• 외주 개발사, 협력사등과의 원활한 소통역량 보유
• SW 신기술 검토
• 향후 AI 기술 개발에 대한 적극성과 관심도","• Android Framework / application 개발 경험 
• Front-end / Back-end 개발 경험 
• Protocol (5G, LTE, LoRa, BLE 등) Stack 개발 경험 
• AI, 영상 및 이미지 분석 개발 경험 
• SW 플랫폼 Architecture 설계 경험 
• MS-OFFICE 사용 가능자","경력
경력 3~10년",SW,https://www.jumpit.co.kr/position/15654,"[지원금/보험]
• 법정 건강검진, 공가 제공
• 각종 경조사 지원
• 자녀 대학 학자금
• 자녀 초/중/고 입학 축하금
• 임직원 단체보험 가입 

[급여제도]
• 퇴직연금
• 장기근속자 포상
• 자격수당, 직책수당 

[선물]
• 생일자
• 결혼기념일 조기퇴근
• 생일자 상품권
• 명절 선물

[교육/생활]
• 법정의무교육
• 신규입사자 교육
• 사외위탁교육
• 중/석식 제공
• 커피머신/제빙기 보유
• 이달의 간식, 삼복행사

[근무 환경]
• 휴게실,회의실
• 전용사옥, 테라스

[리프레시]
• 연차,반차
• 유연근무제
• 장기근속자 리프레시 휴가"
