회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
아이티밴드,"마감일
상시",공공기관 SI사업 프로젝트 PM모집,개발 PM,"• 학력: 초대졸 이상(2~3년제)
• 경력: 5~20년 (과장~부장급)
• 기술요건: JAVA/SPRING 개발경력
• 필수사항: 해당직무(PM) 업무경험
• 공공기관 SI프로젝트 유경험자","• MES/LIMS/EHS/CMMS/SI 구축 경험자
• 전공: 컴퓨터/전산/IT관련학과
• 공공기관 SI프로젝트 유경험자","경력
경력 5~20년","Java
Spring
MES",https://www.jumpit.co.kr/position/9974,"• 지원금/보험
>건강검진, 각종 경조사 지원
• 선물
>명절선물/귀향비, 생일선물/파티
• 교육/생활
>워크샵, 자격증취득지원, 자기계발비 지원, 사내동호회 운영, 간식 제공, 식비 지원, 음료제공(차, 커피), 워크샵
• 조직문화
>회식강요 안함, 자유복장, 자유로운 연차사용
• 리프레시
>여름휴가, 창립일휴무, 근로자의 날 휴무, 패밀리데이"
로민,"마감일
2023-08-16",플랫폼 개발리드,개발 PM,"• 개발팀 리딩 경험이 5년 이상이신 분
• SaaS 서비스 또는 자체 프로덕트 개발 사이클 전반의 경험이 있으신 분
• 본인과 개발팀 전체의 성장을 이끌어 내실 수 있는 분
• 본인이 구현한 코드, 업무의 진행 상황 및 결과 등을 정확하고 체계적으로 문서화할 수 있는 능력이 있는 분
• 제품에 대한 Ownership을 가지고, 제품 전략과 방향을 함께 고민하실 분","• 풀스택 개발 경험을 보유하신 분
• 디자인, 기획, 사업개발, 마케팅 등의 다양한 부서와의 협업을 경험하신 분
• AI 관련 서비스, 클라우드 서비스, RPA 관련 개발 경험을 보유하신 분
• 급격히 성장하는 스타트업 환경에서 업무한 경험이 있으신 분
• 다양한 개발 도구, DevOps 기술에 대한 이해도가 높으신 분
• 논리적이고 체계적인 접근으로 문제를 정의하고 주도적으로 해결할 수 있는 분
• 다양한 고객과의 커뮤니케이션을 통해 제품의 발전과 조직의 성장에 기여할 수 있는 분
• 비즈니스와 기술의 중간에서 기대와 목적을 조율하며 일해본 경험이 있는 분","경력
경력 5~15년","Python
FastAPI
Docker
PyTorch
TensorFlow
OpenCV",https://www.jumpit.co.kr/position/17741,"1. 자율과 책임에 근거한 근무 환경을 제공합니다.
• 재택근무 제도
• 자율출퇴근 제도
• 자율적인 연차 사용 
• 자유로운 복장

2. 구성원의 성장을 응원합니다.
• 아낌없는 장비 지원 : 모니터 및 GPU 등
• 성장 지원 : 세미나, 교육, 자격증 응시료 및 도서 구입 지원

3. 무한 커피 무한 간식 제공

4. 기타
• 경쟁력 있는 연봉 및 보상
• 명절에는 소정의 선물과 상품권을 드립니다.
• 로민인들간의 교류를 위해 식사비를 지원합니다.
• 야근 시에는 저녁 식사와 택시비를 지원합니다.
• 근속기간에 따른 유급휴가 및 휴가비를 지원합니다."
하이케어넷,"마감일
상시",치매 코호트 프로젝트 개발 PM/PL 공고,개발 PM,"프로젝트에 필요한 기술 스택을 정의, 설계, 구현, 배포 후 운영 경험
• 경력: 플랫폼 개발 또는 관련 분야의 경력 5년 이상
• 기술: 플랫폼 개발에 사용되는 기술에 대한 이해도
• 비즈니스 이해도: 플랫폼 개발이 기업의 비즈니스 전략에 어떻게 기여하는지 이해
• 커뮤니케이션 능력: 의료기관 및 개발사 등 다양한 이해관계자와 효과적으로 커뮤니케이션할 수 있는 능력


 React (Redux, Mobx 등) 사용 경험
• Typescript, Nest.js, Next.js, Type ORM, Lodash 사용 경험
• Linux 플랫폼에서 웹 서비스 개발/운영 경험
• MySQL, Mongo DB와 같은 RDMS, No SQL 등 사용 경험
• jUnit 과 같은 라이브러리를 사용하여 테스트 코드 작성 경험
• Jira, Confluence, Bitbucket ,Git 등의 협업 도구 사용 경험
• HTML, CSS, HTTP, REST API, javascript에 대한 이해
• RDBMS 사용 경험","• 헬스케어 서비스 개발 경험자
• 클라우드(AWS, Naver 등)를 이용한 서비스 구축, 운영 경험자
• REST API에 대한 설계 및 개발 경험과 이해가 있는 분
• Confluence, Jira, Asana 등 협업 도구 사용 경험있는 분
• 요구사항을 파악하여 데이터 모델과 시스템을 설계한 경험이 있으신 분","경력
경력 7~10년","React
TypeScript
NestJS
TypeORM
Lodash
Linux
MySQL
MongoDB
JUnit
Jira
Git",https://www.jumpit.co.kr/position/17984,"• 지원금/보험
 - 헬스비 지급, 통신비 지원, 자녀학자금
• 급여제도
 - 퇴직연금, 장기근속자 포상, 우수사원포상, 직책수당, 장기근속수당, 4대 보험
• 교육/생활
 - 창립일행사, 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 도서구입비지원, 외국어 교육 지원, 교육비 지원, 자기계발비 지원, 점심식사 제공, 사우회(경조사회), 식비 지원
• 음료제공(차, 커피)
• 근무 환경
 - 휴게실, 회의실, 카페테리아, 전용 사옥, 스마트기기, 노트북, 사내도서관, 사무용품 지급
• 출퇴근
 - 차량유류비지급, 출퇴근 교통비 지원, 주 52시간제 준수
• 리프레시
 - 연차, 경조휴가제, 반차, 근로자의 날 휴무, 육아휴직"
메디픽셀,"마감일
상시",Machine Learning Team Lead,개발 PM,"• Deep learning 연관 분야에서 5년 이상 또는 이에 준하는 개발 경력을 가지고 있습니다.
• 팀 개발 프로젝트를 시작부터 주도하여 성공적으로 마무리한 경험이 있습니다.
• 논리적으로 사고하고 문제 해결 능력과 판단력이 탁월합니다.
• 팀 플레이어로서 팀 내/외 협업과 커뮤니케이션에 능합니다.
• 동료들과 함께 빠르게 성장하고 싶습니다.","• 성공적으로 팀장 업무를 수행한 경험이 있습니다.
• 컴퓨터 공학과 소프트웨어 개발, 수학, 통계학 등 전반에 걸쳐 기본기가 탄탄합니다.
• 의료 영상이나 심혈관 관련 지식이 있습니다.
• 영어 커뮤니케이션에 부담이 없습니다.
• 타인의 의견을 존중하고 열린 사고를 합니다.","경력
경력 5~15년","MachineLearning
DeepLearning",https://www.jumpit.co.kr/position/17254,"• 자율 재택근무 및 시차 출퇴근제 운영
• 점심 식대 지원
• 영어 회화 수업 
• 웰컴키트 지급
• 각종 포상제도 운영
• 간식, 커피 무한 제공
• 건강검진 비용 지원
• 명절 선물 지급 
• 도서구매비 & 교육비 지원 
• 최고 사양 장비 지원
• 야근 No No No
• 직급 대신 닉네임으로"
SYSOFT,"마감일
상시",강남 블록체인 개발자 모집,개발 PM,"• 블록체인 기반 서비스 개발 경력 4년 이상 (혹은 그 이상의 실력 보유자)
• 개인 혹은 팀으로 완성된 블록체인 프로젝트 개발 경력 보유","• 프로젝트 매니저 가능하신분
• 오픈소스 contribution 경험
• 영어 커뮤니케이션 가능
• 원활한 커뮤니케이션이 가능하신 분","경력
경력 4~10년","Blockchain
Eos
Nft
Python
SW
Java",https://www.jumpit.co.kr/position/4173,"• SYSOFT는 임직원에게 업계 최고수준의 복지혜택을 제공합니다.
 - 일에 집중할 수 있도록 층고 4m에 강남 전경이 보이는 뷰의 사무실
 - 최고의 업무효율을 위해 고사향 PC장비 소프트웨어 제공
 - 최상의 업무환경을 위해 고사양 랩탑 기본제공 및 20만원 상당의 키보드. 마우스 지원
 - 매년 본인포함 4인가족 기준 100만원 상당의 건강검진지원
 - 연봉의 3배의 생명보험및 실손의료비 지원
 - 매월 점심,간식비 일정한도내에서 실지급
 - 도서구매 지원
 - 교육비 지원
 - 1년이상 임직원에게는 최대2천만까지 무이자 대출지원
 - 팀 운영비용 지원"
스마트소셜,"마감일
상시",PHP 백엔드 개발자 (팀장급) 채용,개발 PM,"• PHP Laravel과 Java Spring에 대한 깊은 이해 및 개발 경험
• 데이터베이스 시스템, 클라우드 서비스, API 개발, 보안 등의 광범위한 기술적 지식
• 최소 10년의 소프트웨어 개발 경험과 5년 이상의 기술 관리 경험
• 전략적 사고 및 문제 해결 능력","• 대형 킴에서 리더십 경험
• 대교모 웹 서비스 개발 및 배포 경험
• 클라우드 기반 인프라 및 마이크로서비스 아키텍처에 대한 깊은 이해
• Agile, Scrum 또는 비슷한 방법론에 대한 경험
※ 우대사항은 우대사항일 뿐 부담없이 지원해주세요!","경력
경력 10~20년","MySQL
Git
PHP
AWS
Laravel",https://www.jumpit.co.kr/position/17067,"• 점심시간 1시간 반
• 생일 선물 지급 및 조기 퇴근
• 명절 선물 지급
• 자유로운 연차 및 휴가 사용
• 장기 근속 보상
• 업무 관련 교육 및 기술 서적 지원
• 풍부한 스낵바
• 연장 근무 시, 보상 휴가 제공"
휴머스온,"마감일
상시",Technical Project Manager,개발 PM,"• 경력 5년 이상
• IT 프로젝트에 대한 사업관리/ 품질관리 경험자
• SW 아키텍처와 프로젝트 수행 방법론에 대한 이해도가 있는 분
• 데이터/ 이슈 분석 및 리포팅 가능하신 분","• SI 프로젝트 PMO 수행 경험자
• 커뮤니케이션 능력이 우수한 자
• 시스템 구축 및 설계가 가능한
• 개발/기획 업무에 대한 관련 지식 보유자","경력
경력 5~10년","Java
Spring Boot
Linux
MySQL
SW",https://www.jumpit.co.kr/position/17750,"[유연근무제]
• 라이프 사이클에 맞는 시간대 근무 가능 (오전 8시~10시 사이 출근시간 선택)

[사내대출제도 운영]
• 주택구입 / 전세대출 / 비상금 등 저금리 대출지원!

[웰컴키트 지급]
• 업무에 꼭 필요한 아이템으로 꽉꽉 채운 웰컴키트 지급

[명절상여금/선물지급]
• 명절을 더욱 풍성하게! 상여금과 선물을 각각 지급합니다.

[카페테리아 운영] 
• 아침식사 제공, 커피, 음료, 컵라면 무제한 제공

[선릉역 도보 10초 거리 위치]
• 비오는 날 우산이 필요없는 초초초초 역세권!

[생일 선물 & 결혼기념일 조기퇴근]
• 생일엔 상품권 지급! 결혼기념일엔 가족과 함께!

[온라인 교육, 외부 세미나 지원]
• 각종 직무 관련 세미나, 컨퍼런스 참여, 업무 관련 도서 구매 지원

[자유로운 연차, 반차 사용]
• 쉴때는 확실하게! 눈치보지 말고 사용해요

* 회사 성장에 따른 추가 복리후생 제도 도입 예정!"
위메이드,"마감일
2023-09-27",[위메이드XR] MMORPG 개발 PM,개발 PM,"• 경력 3년 이상
• 게임 개발 조직과 사이클을 이해하시는 분
• 엑셀, 파워포인트 등 오피스 활용이 뛰어나신 분
• BTS, Jira, Redmine, Mantis, Confluence 등 생산성 도구 활용 능력이 뛰어나신 분
• 다양한 개발 조직 및 외주업체 등과 원만한 커뮤니케이션이 가능하신 분
• 게임 운영 툴이나 환경, 서비스 플랫폼, 번역 및 로컬라이징 개발에 대한 경험과 이해가 있으신 분","• 팀, 개발 PM 간의 업무 관리와 조율을 경험해보신 분
• 파트장(혹은 기획 리더) 수행 경험이 있으신 분 
• MMORPG 개발 PM 경험이 있으신 분
• 게임 개발 프로젝트 PM 경험 있으신 분","경력
경력 3~15년","Redmine
Jira
Mantis
Confluence",https://www.jumpit.co.kr/position/17526,"• 배려와 존중으로 함께 일하는 최고의 팀 동료들이 있어요 
• 취향에 따라, 기분에 따라 마음에 드는 메뉴를 선택하실 수 있도록 식사포인트를 지원해 드려요
• 최상의 원두와 전문 바리스타가 있는 카페테리아에서 언제든 커피 혹은 음료는 무료로 마음껏 드세요
• 수면실, 샤워룸, 수유실, 스포츠센터 등 위메이드인들을 위한 다양한 편의시설도 있어요
• 연간 200만원 지급되는 복지포인트로 다양한 문화 혹은 취미 생활 누리세요
• 일과 생활의 균형을 위해 자유롭게 연차를 사용하세요
• 다양한 경조사에 대한 경조 지원금, 유급휴가를 지원해 드려요
• 단체보험가입, 종합건강검진, 독감예방접종 지원받으시고 건강도 챙기면서 일해요
• 가족의 종합건강검진도 함께 챙겨요
• 자녀의 진학에 부담갖지 않으시길 바라며 입학축하금 및 대학교 학자금을 지원해 드려요
• 열일 후 달콤한 휴식을 위해 레지던스 및 리조트회원권을 준비했어요
• 위메이드에서 오래도록 기여해주신 장기근속 위메이드인에게는 포상금을 지급해요"
아이브릭스,"마감일
2023-07-30",솔루션개발 및 구축 PM 및 PL 채용,개발 PM,• 경력 : 8년이상(정규직_3개월 수습기간),"• 공공 SI프로젝트 PM, PL 경험자
• 챗봇 기획 경험자
• Java 및 Spring 기반 웹 개발 경험자
• Node.js, javascript 개발 경험자
• ELK 스택, 오픈소스에 조예가 있는자
• 정보처리기사 또는 SCJP등 자격증 보유자","경력
경력 8~15년","Node.js
JavaScript
ELK
Java
Spring",https://www.jumpit.co.kr/position/17874,"• 시차출퇴근제(월~목, 08:00~10:00)
• 패밀리데이- 매주 금요일 오후 4시 퇴근
• 복지포인트 지급 -1년 100만원 지급
• 개인 pc 구매 지원 - 최대 120만원 지원
• 스낵24(간식과 커피 무한대 제공)
• 반차/반반차
• 생일축하금지원(5만원 상당)
• 근로자휴가지원사업
• 해외/국내 워크샵
• 건강검진지원
• 기념일 축하(축하금지급/ 승진자 과일바구니 배송, 각종 경조사 지원)
• 명절귀향비(설, 추석 명절 각 30만원 귀향비 지급)
• 조직운영비 직원"
지니언스,"마감일
상시",Product Manager 모집,개발 PM,• NAC 제품 개발 3년 이상 또는 기술지원 경력 5년 이상,"• Cloud 관련 지식 보유
• 도커환경 지식 보유
• idPs(Identification Providers) 관련 지식 보유","경력
경력 3~15년",Docker,https://www.jumpit.co.kr/position/15961,"• 자기 계발비 150만원(연간)
• 건강, 의료 복지비 연간 100만원 (연간)
• 개발직 연구수당 별도 지급
• 본인 및 가족 1인 건강검진 지원
• 인센티브 및 자격 수당
• 경조휴가 및 특별휴가 지원
• 중식, 석식 (사내 식당, 식권) 및 간식 제공
• 사내 카페(간식, 음료, 안마의자 등) 무료 운영
• 패밀리데이(매월 넷째주 금요일 16시 퇴근) 운영 
• 주차장 주차비 지원 제도 운영
• 골프, 리조트 회원권 운영
• 유연근무제(재택, 시차출퇴근제 등) 운영
• 사내 문고 운영
• 동호회 운영
• 중소기업취업청년소득세감면 등 청년 정부 사업 가능
• 경조사 및 명절/기념일 지원 등"
누리미디어,"마감일
상시",개발 팀장 (차/부장급),개발 PM,"• 직무 관련 7년 이상의 경력을 보유하신 분
• JAVA, JSP, MSSQL, RESTFUL API, 아키텍쳐/프레임워크 이해가 있으신 분
• AWS 운영, 콘텐츠 제공 서비스 운영을 경험하신 분
• 개발팀, 비개발팀 협업 시 긍정적 커뮤니케이션 역량이 있으신 분","• 서비스 성능 개선을 위한 튜닝 경험
• 개발환경 개선 로드맵 수립과 실행 경험
• 코딩 컨벤션에 기초한 팀원 관리 경험
• 대외 웹서비스 운영 조직 경험
• 성과 관리를 위한 제안과 실행/일정 관리 경험
• 업무 관리를 위한 JIRA/Confluence 적극 활용 경험
• 아키텍쳐 운영, 검색엔진 운영, 캐시 서비스 운영, 빅데이터 분석 경험, NoSQL/REACT/메세지큐 사용, CI/CD 운영 경험","경력
경력 7~20년","AWS
Linux
Java
JSP
MSSQL
REST API
NoSql
React
Jira
Confluent",https://www.jumpit.co.kr/position/16801,"# 회사 생활
• 임직원 숙소 운영
• 장기 근속 포상 제도
• 직원 단체 해외 연수
• 성과/감사 포상 제도
• 동호회 지원
• 직원 식사 및 간식 지원

# 가족 친화
• 경조사 지원
• 사내 대출 제도
• 휴양 시설 지원
• 자녀 학자금 지원
• 직원 기념일 축하 제도
• 이사 비용 지원
• 명절 선물 지급 

# 직원 건강
• 의료비 지원
• 건강검진비 지원
• 심리 치료 지원
• 독감 예방접종 지원

# 자기개발
• 자기개발비 지원
• 직무 교육비 지원
• 도서 구입비 지원"
씨티케이,"마감일
상시",[PM] IT시스템 구축 Project Manager,개발 PM,"• IT프로젝트 PM 또는 IT 시스템 구축 경험자
• 과장~차장급 (경력 8년 이상)
• 개발 프로젝트 수행 방법론, 프로젝트 매니징에 대한 이해
• IT운영 업무, 기반 기술 및 트렌드에 대한 전반적인 지식과 경험
• 유관 부서 협업과 문제 해결을 위한 커뮤니케이션 능력 (문서작성 포함)
• 리스크 식별 및 대응, 이슈에 대한 문제해결 능력
• 영어 Email 업무 가능한자","• 대형 SI프로젝트 PM 또는 PMO 경험
• 유관 자격증(PMP, CSM, CAPM, CompTIA Project+, ITIL 등) 보유자
• 영어 대화 가능자 우대
• salesforce, 그룹웨어, ERP 구축 경험자 우대","경력
경력 8~20년","Salesforce
ERP",https://www.jumpit.co.kr/position/14167,"• 연금/보험) 국민연금, 고용보험, 산재보험, 건강보험, 퇴직연금, 상해보험

• 휴무/휴가/행사) 주5일근무, 연차, 정기휴가, 경조휴가, Refresh휴가, 포상휴가, 산전 
 후 휴가, 육아휴직, 남성출산휴가, 창립일 휴무, 노동절 휴무

• 보상/수당/지원) 퇴직금, 각조 경조금 지원, 인센티브제, 자녀 학자금 지원, 장기근속 
 자 포상, 우수사원 표창.포상, 자기계발비 지원, 직책수당, 주차비지원 (주차가능), 기 
 념선물 지급, 도서구입비 지원, 우리사주제도

• 교육/연수) 신입사원OJT교육, 직무능력향상교육, 리더십강화교육

• 사내시설/장애인지원) 휴게실, 카페테리아, 사내도서관, 주차장, 건물 내 흡연실

• 생활편의/여가시설) 사내 동호회 운영, 건강검진, 중식 지급"
콘센트릭스서비스코리아,"마감일
상시",Adobe AEM 개발/운영 전문가,개발 PM,"• Adobe AEM 솔루션 기반 구축/운영 프로젝트 경험자
• 웹 시스템 운영/구축 경험자
• 과장~ 부장",• 솔루션 기반 구축/운영 프로젝트 경험자 우대,"경력
경력 8~15년",adobe experience manager,https://www.jumpit.co.kr/position/14964,"콘센트릭스는 아래와 같은 혜택을 구성원들과 함께 나눕니다 :)

• 영어교육비 매월 10만원 지원
• 종합/일반 건강검진 지원
• 독감예방접종
• 명절선물지급
• 경조금, 경조휴가 지원
• 연장근무 저녁식대 지원
• 연장근무 택시비 지원
• 우수사원 및 장기근속자 포상
• 단체상해보험가입
• 주택대출이자지원
• 인센티브 지급
• 사내추천시 보너스 지급"
칩스앤미디어,"마감일
상시",[대구연구소] 시스템반도체 HW Engineer(Leader급),개발 PM,"• Verilog RTL관련 HW 설계 경력
• HW 개발 과정에 대한 전반적인 이해
• Project 관리 및 개발 인력 관리 경험","• 비즈니스 영어 활용 가능자
• HW(RTL) 외에 SW(FW)에 관련된 이해도가 있는자
• SoC chip 개발 경험자","경력
경력 8~16년","Verilog
C
C++
HW",https://www.jumpit.co.kr/position/16878,"• 유연근무 (Core Time 11:30 ~ 15:30)
• 점심식대 지원
• Refresh 휴가(4년근속 2주/8년근속 3주+휴가비 500만원 등)
• 선택적 복리후생비 연 300만원 지급
• 건강검진 연 70만원 상당 제공
• 어학 교육비 지원 등
• 연령제한 없음"
메디트,"마감일
상시",개발 Project Leader,개발 PM,"• 해외 개발자들과의 프로젝트 진행 및 협업 경험
• 다양한 SW 프로젝트(PC, Mobile, Web) 개발 및 관리 경험
• 클라우드 솔루션에 대한 품질 향상 과제 진행 경험
• 자동화를 통한 품질 개선 경험
• 동료와의 커뮤니케이션과 팀 기반의 협업이 즐거우신 분
• 영어로 자유로운 프리토킹이 가능한 분","• AWS 서비스 기반 과제 개발 경험
• 대용량 트래픽 대응 경험 
• 시장 문제점에 대한 솔루션 경험
• MS Teams 등 Collaboration 활용 능력
• 국제 표준화 경험
• 보안 인증 경험 (ISO 27001 등)","경력
경력 10~20년","SW
AWS",https://www.jumpit.co.kr/position/17966,"1. 근무 환경
• 유연근무제
• 수평적인 호칭 체계
• 최고 사양의 업무 장비/ 소프트웨어
• 웰컴키트 제공
• 무제한 간식 자판기
• 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
• 해외 지사 파견
• 매월 개인 소장용 도서 지원
• 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
• 생일 반차 및 상품권 제공
• 명절 상품권 제공
• 다양한 경조사에 대한 지원
• 종합 건강 검진
• 임직원 상해 보험 가입
• 심리상담(EAP) 지원
* 근무지에 따라 제공되는 베네핏은 상이할 수 있습니다."
메디트,"마감일
상시",개발 Project Leader,개발 PM,"• 해외 개발자들과의 프로젝트 진행 및 협업 경험
• 다양한 SW 프로젝트(PC, Mobile, Web) 개발 및 관리 경험
• 클라우드 솔루션에 대한 품질 향상 과제 진행 경험
• 자동화를 통한 품질 개선 경험
• 동료와의 커뮤니케이션과 팀 기반의 협업이 즐거우신 분
• 영어로 자유로운 프리토킹이 가능한 분","• AWS 서비스 기반 과제 개발 경험
• 대용량 트래픽 대응 경험 
• 시장 문제점에 대한 솔루션 경험
• MS Teams 등 Collaboration 활용 능력
• 국제 표준화 경험
• 보안 인증 경험 (ISO 27001 등)","경력
경력 10~20년","SW
AWS",https://www.jumpit.co.kr/position/17966,"1. 근무 환경
• 유연근무제
• 수평적인 호칭 체계
• 최고 사양의 업무 장비/ 소프트웨어
• 웰컴키트 제공
• 무제한 간식 자판기
• 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
• 해외 지사 파견
• 매월 개인 소장용 도서 지원
• 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
• 생일 반차 및 상품권 제공
• 명절 상품권 제공
• 다양한 경조사에 대한 지원
• 종합 건강 검진
• 임직원 상해 보험 가입
• 심리상담(EAP) 지원
* 근무지에 따라 제공되는 베네핏은 상이할 수 있습니다."
